420200517,10,7,9,0
420200518,10,7,9,0
420200519,11,7,9,0
420200520,12,8,10,0
420200521,13,8,10,0
420200522,19,10,14,0
420200523,20,13,16,0
420200524,23,11,17,0
420200525,30,15,22,0
420200526,19,13,16,0
420200527,25,17,21,0
420200528,23,16,19,0
420200529,25,14,19,0
420200530,18,10,14,0
420200531,16,7,11,0
420200601,23,11,17,0
420200602,27,11,19,0
420200603,27,11,19,0
420200604,29,14,22,0
420200605,29,18,23,0
420200606,25,16,21,0
420200607,17,13,15,0
420200608,20,13,16,0
420200609,31,17,24,0
420200610,31,15,23,0
420200611,24,16,20,0
420200612,19,11,15,0
420200613,15,9,12,0
420200614,15,10,13,0
420200615,17,12,15,0
420200616,18,13,15,0
420200617,21,15,18,0
420200618,22,17,20,0
420200619,27,19,23,0
420200620,27,20,23,0
420200621,32,21,26,0
420200622,29,22,25,0
420200623,26,19,22,0
420200624,22,17,19,0
420200625,25,15,20,0
420200626,28,18,23,0
420200627,28,19,24,0
420200628,27,19,23,0
420200629,28,20,24,0
420200630,24,20,22,0
420200701,29,20,24,0
420200702,33,23,28,0
420200703,31,24,28,0
420200704,27,23,25,0
420200705,32,20,26,0
420200706,25,22,24,0
420200707,33,23,28,0
420200708,32,24,28,0
420200709,30,25,27,0
420200710,29,20,25,0
420200711,26,22,24,0
420200712,26,19,22,0
420200713,25,17,21,0
420200714,26,18,22,0
420200715,24,20,22,0
420200716,26,23,24,0
420200717,30,21,26,0
420200718,31,22,26,0
420200719,30,24,27,0
420200720,29,20,24,0
420200721,22,17,20,0
420200722,28,19,24,0
420200723,24,19,22,0
420200724,24,19,21,0
420200725,30,20,25,0
420200726,32,22,27,0
420200727,31,24,27,0
420200728,28,21,25,0
420200729,29,20,25,0
420200730,28,19,24,0
420200731,25,19,22,0
420200801,24,21,22,0
420200802,27,21,24,0
420200803,21,16,19,0
420200804,24,18,21,0
420200805,23,16,20,0
420200806,21,17,19,0
420200807,22,18,20,0
420200808,27,18,23,0
420200809,29,21,25,0
420200810,31,21,26,0
420200811,28,20,24,0
420200812,26,19,23,0
420200813,24,18,21,0
420200814,24,21,23,0
420200815,24,20,22,0
420200816,26,20,23,0
420200817,26,16,21,0
420200818,24,16,20,0
420200819,22,15,18,0
420200820,26,17,0,0
420200821,29,19,24,0
420200822,31,21,26,0
420200823,30,21,25,0
420200824,31,22,27,0
420200825,28,19,23,0
420200826,21,17,19,0
420200827,29,20,24,0
420200828,23,18,20,0
420200829,25,18,21,0
420200830,21,15,18,0
420200831,22,15,18,0
420200901,28,19,23,0
420200902,27,20,23,0
420200903,27,17,22,0
420200904,22,16,19,0
420200905,20,14,17,0
420200906,22,13,18,0
420200907,23,14,18,0
420200908,16,14,15,0
420200909,17,15,16,0
420200910,19,14,16,0
420200911,16,13,14,0
420200912,21,14,18,0
420200913,25,16,20,0
420200914,17,11,14,0
420200915,19,10,14,0
420200916,23,15,19,0
420200917,19,11,15,0
420200918,15,9,12,0
420200919,14,8,11,0
420200920,16,12,14,0
420200921,17,10,13,0
420200922,23,10,17,0
420200923,27,14,21,0
420200924,26,16,21,0
420200925,19,16,17,0
420200926,26,15,20,0
420200927,25,20,23,0
420200928,26,15,20,0
420200929,19,14,16,0
420200930,18,13,15,0
420201001,17,10,14,0
420201002,13,8,11,0
420201003,12,7,10,0
420201004,12,8,10,0
420201005,16,8,12,0
420201006,19,11,15,0
420201007,19,11,15,0
420201008,16,8,12,0
420201009,20,6,13,0
420201010,22,10,16,0
420201011,10,7,8,0
420201012,17,8,12,0
420201013,18,11,15,0
420201014,17,9,13,0
420201015,19,9,14,0
420201016,12,6,9,0
420201017,13,7,10,0
420201018,15,8,12,0
420201019,9,7,8,0
420201020,10,6,8,0
420201021,19,9,14,0
420201022,11,9,10,0
420201023,25,10,17,0
420201024,10,5,7,0
420201025,9,4,6,0
420201026,10,4,7,0
420201027,9,5,7,0
420201028,12,5,8,0
420201029,10,3,7,0
420201030,4,1,3,0
420201031,9,-1,4,0
420201101,13,2,7,0
420201102,7,0,4,0
420201103,8,6,7,0
420201104,20,6,13,0
420201105,19,13,16,0
420201106,20,11,16,0
420201107,20,12,16,0
420201108,19,10,15,0
420201109,15,10,12,0
420201110,23,10,17,0
420201111,21,6,14,0
420201112,8,5,7,0
420201113,10,4,7,0
420201114,9,2,5,0
420201115,15,6,10,0
420201116,6,3,5,0
420201117,4,-3,1,0
420201118,5,-2,1,0
420201119,17,5,11,0
420201120,16,8,12,0
420201121,8,2,5,0
420201122,5,1,3,0
420201123,5,1,3,0
420201124,4,0,2,0
420201125,8,3,5,0
420201126,11,6,9,0
420201127,9,7,8,0
420201128,7,4,5,0
420201129,11,5,8,0
420201130,7,1,4,0
420201201,1,-2,0,0
420201202,6,-1,3,0
420201203,6,3,4,0
420201204,5,3,4,0
420201205,3,-2,1,0
420201206,1,-3,-1,0
420201207,2,-4,-1,0
420201208,4,-4,0,0
420201209,5,2,3,0
420201210,8,3,5,0
420201211,9,2,6,0
420201212,12,5,8,0
420201213,7,1,4,0
420201214,3,-1,1,0
420201215,-1,-4,-3,0
420201216,-1,-4,-2,0
420201217,-2,-6,-4,0
420201218,-1,-6,-3,0
420201219,4,-1,2,0
420201220,5,2,3,0
420201221,5,1,3,0
420201222,4,2,3,0
420201223,10,1,6,0
420201224,11,-3,4,0
420201225,0,-5,-3,0
420201226,-1,-5,-3,0
420201227,6,-2,2,0
420201228,6,-1,3,0
420201229,0,-3,-2,0
420201230,7,-2,3,0
420201231,3,-1,1,0
420210101,2,-2,0,0
420210102,3,0,1,0
420210103,2,0,1,0
420210104,3,1,2,0
420210105,2,1,2,0
420210106,4,0,2,0
420210107,1,-4,-2,0
420210108,-2,-9,-5,0
420210109,4,-3,1,0
420210110,2,-3,0,0
420210111,1,-3,-1,0
420210112,0,-1,-1,0
420210113,3,0,2,0
420210114,4,1,3,0
420210115,6,2,4,0
420210116,4,1,2,0
420210117,4,1,2,0
420210118,2,-1,0,0
420210119,1,-2,-1,0
420210120,-1,-6,-3,0
420210121,4,-1,1,0
420210122,3,-6,-2,0
420210123,-3,-8,-6,0
420210124,-2,-5,-3,0
420210125,2,-3,0,0
420210126,2,-3,-1,0
420210127,-1,-7,-4,0
420210128,-6,-10,-8,0
420210129,-4,-11,-8,0
420210130,-2,-8,-5,0
420210131,-1,-3,-2,0
420210201,-3,-8,-6,0
420210202,3,-7,-2,0
420210203,3,-5,-1,0
420210204,3,-5,-1,0
420210205,4,-6,-1,0
420210206,-5,-8,-6,0
420210207,-6,-12,-9,0
420210208,-7,-13,-10,0
420210209,-2,-9,-6,0
420210210,-5,-12,-8,0
420210211,-3,-9,-6,0
420210212,-6,-12,-9,0
420210213,-5,-12,-8,0
420210214,-4,-12,-8,0
420210215,-3,-9,-6,0
420210216,-4,-12,-8,0
420210217,-3,-12,-8,0
420210218,-2,-6,-4,0
420210219,-2,-6,-4,0
420210220,-1,-7,-4,0
420210221,-1,-10,-6,0
420210222,4,-1,1,0
420210223,5,1,3,0
420210224,10,0,5,0
420210225,2,-2,0,0
420210226,3,-4,-1,0
420210227,6,0,3,0
420210228,8,0,4,0
420210301,8,-9,-1,0
420210302,2,-10,-4,0
420210303,7,0,4,0
420210304,2,-7,-2,0
420210305,1,-8,-3,0
520200101,0,-5,-2,0
520200102,5,-4,1,0
520200103,8,0,4,0
520200104,2,-1,1,1
520200105,1,-3,-1,0
520200106,1,-2,0,5
520200107,2,-10,-4,1
520200108,0,-13,-7,0
520200109,2,-16,-7,0
520200110,6,2,4,2
520200111,11,1,6,57
520200112,1,-7,-3,12
520200113,0,-7,-3,0
520200114,2,-2,0,0
520200115,4,1,2,0
520200116,1,-13,-6,0
520200117,-9,-17,-13,0
520200118,2,-10,-4,1
520200119,1,-13,-6,1
520200120,-6,-18,-12,0
520200121,-2,-20,-11,0
520200122,0,-13,-7,0
520200123,3,-13,-5,0
520200124,4,-1,2,14
520200125,2,1,2,21
520200126,3,0,2,2
520200127,1,-1,1,0
520200128,1,-5,-2,0
520200129,-3,-11,-7,0
520200130,-3,-11,-7,0
520200131,11,-7,2,0
520200201,0,-4,-2,0
520200202,1,-7,-3,5
520200203,6,-3,1,0
520200204,3,-4,-1,0
520200205,-4,-9,-6,0
520200206,-4,-6,-5,0
520200207,-4,-12,-8,0
520200208,-9,-17,-13,0
520200209,2,-12,-5,2
520200210,3,-1,1,9
520200211,2,-2,0,0
520200212,1,-3,-1,0
520200213,0,-18,-9,1
520200214,-10,-23,-16,0
520200215,1,-11,-5,0
520200216,3,-5,-1,0
520200217,-1,-8,-5,0
520200218,5,-4,1,6
520200219,-1,-7,-4,0
520200220,-6,-14,-10,0
520200221,1,-15,-7,0
520200222,4,-5,-1,0
520200223,6,-7,0,0
520200224,8,-5,2,0
520200225,5,1,3,1
520200226,2,-4,-1,0
520200227,-3,-6,-5,0
520200228,-3,-12,-8,0
520200229,-7,-17,-12,0
520200301,2,-18,-8,8
520200302,5,-2,1,7
520200303,3,-1,1,13
520200304,6,0,3,0
520200305,4,-2,1,0
520200306,3,-3,0,0
520200307,2,-8,-3,0
520200308,9,-4,3,0
520200309,15,5,10,1
520200310,11,-3,4,6
520200311,2,-6,-2,0
520200312,8,-2,3,0
520200313,8,2,5,7
520200314,4,-2,1,0
520200315,3,-5,-1,0
520200316,3,-5,-1,0
520200317,8,-2,3,0
520200318,4,-6,-1,0
520200319,8,3,6,3
520200320,14,-5,5,4
520200321,1,-9,-4,0
520200322,1,-7,-3,0
520200323,2,0,1,10
520200324,5,-2,1,0
520200325,8,-2,3,0
520200326,12,-1,5,0
520200327,8,-2,3,0
520200328,10,1,5,0
520200329,17,6,11,9
520200330,8,4,6,6
520200331,6,3,5,0
520200401,10,-1,5,0
520200402,14,0,7,0
520200403,11,2,6,4
520200404,9,4,7,0
520200405,11,2,6,0
520200406,12,-2,5,0
520200407,14,0,7,4
520200408,13,4,9,0
520200409,9,1,5,9
520200410,6,0,3,0
520200411,8,-2,3,0
520200412,14,-2,6,0
520200413,14,2,8,17
520200414,6,-2,2,0
520200415,4,-6,-1,0
520200416,4,-5,0,0
520200417,6,-7,0,0
520200418,9,-5,2,0
520200419,10,-2,4,1
520200420,6,-6,0,0
520200421,7,-2,3,1
520200422,5,-6,0,0
520200423,7,-7,0,0
520200424,10,1,6,0
520200425,13,0,7,0
520200426,12,7,9,0
520200427,12,4,8,0
520200428,12,4,8,0
520200429,14,9,12,3
520200430,14,9,11,15
520200501,17,7,12,1
520200502,15,2,8,2
520200503,22,4,13,0
520200504,12,1,7,0
520200505,9,-2,4,0
520200506,12,0,6,0
520200507,12,-1,6,3
520200508,6,-3,2,0
520200509,5,-4,1,0
520200510,7,-1,3,0
520200511,8,-1,4,1
520200512,8,-4,2,0
520200513,11,-3,4,0
520200514,13,0,6,0
520200515,16,8,12,3
520200516,15,5,10,0
520200517,18,4,11,1
520200518,16,11,13,4
520200519,20,12,16,0
520200520,20,10,15,0
520200521,20,4,12,0
520200522,23,6,15,0
520200523,24,11,0,0
520200524,25,16,21,2
520200525,29,16,22,9
520200526,31,15,23,0
520200527,28,17,23,0
520200528,24,16,20,4
520200529,22,13,18,2
520200530,18,5,12,2
520200531,15,5,10,0
520200601,24,5,14,0
520200602,22,13,17,0
520200603,27,13,20,0
520200604,27,12,20,0
520200605,27,14,20,0
520200606,25,13,19,0
520200607,21,10,16,0
520200608,22,10,16,0
520200609,30,12,21,0
520200610,30,18,24,8
520200611,24,15,20,0
520200612,18,8,13,0
520200613,18,7,13,0
520200614,18,4,11,0
520200615,21,6,13,0
520200616,24,7,15,0
520200617,27,9,18,0
520200618,29,11,20,0
520200619,28,17,23,0
520200620,30,16,23,0
520200621,30,16,23,0
520200622,30,18,24,0
520200623,25,19,22,1
520200624,22,12,17,0
520200625,25,12,19,0
520200626,29,11,20,0
520200627,30,17,24,9
520200628,28,18,23,0
520200629,30,18,24,0
520200630,26,17,21,0
520200701,27,16,21,0
520200702,35,21,28,0
520200703,32,20,26,0
520200704,29,20,25,0
520200705,32,16,24,0
520200706,30,19,24,0
520200707,32,17,25,0
520200708,33,21,27,0
520200709,34,20,27,0
520200710,32,22,27,11
520200711,29,20,25,0
520200712,27,18,23,5
520200713,26,19,22,0
520200714,27,17,22,0
520200715,28,15,22,0
520200716,25,21,23,10
520200717,29,18,24,0
520200718,30,17,24,0
520200719,28,20,24,10
520200720,30,17,23,0
520200721,25,14,20,0
520200722,26,18,22,2
520200723,28,18,23,0
520200724,28,17,22,0
520200725,29,16,23,0
520200726,34,17,25,0
520200727,32,20,26,2
520200728,28,17,23,0
520200729,28,16,22,1
520200730,27,14,21,0
520200731,28,17,22,0
520200801,30,16,23,0
520200802,26,19,22,30
520200803,26,18,22,2
520200804,25,17,21,3
520200805,24,11,18,0
520200806,23,9,16,0
520200807,25,12,19,0
520200808,27,15,21,0
520200809,29,18,0,0
520200810,31,20,26,0
520200811,28,13,21,0
520200812,28,12,20,0
520200813,29,15,22,0
520200814,29,17,23,0
520200815,29,15,22,0
520200816,25,16,20,11
520200817,25,13,19,15
520200818,24,12,18,0
520200819,23,10,17,0
520200820,25,9,17,0
520200821,28,14,21,0
520200822,29,19,24,0
520200823,30,17,24,1
520200824,30,18,24,15
520200825,27,14,20,0
520200826,20,10,15,5
520200827,30,18,24,3
520200828,23,16,19,1
520200829,26,16,21,2
520200830,22,13,17,0
520200831,23,13,18,0
520200901,26,18,22,0
520200902,26,15,20,11
520200903,25,13,19,4
520200904,22,10,16,0
520200905,22,7,14,0
520200906,20,7,14,0
520200907,22,15,19,7
520200908,16,14,15,0
520200909,18,14,16,0
520200910,21,13,17,0
520200911,17,7,12,0
520200912,21,7,14,0
520200913,26,14,20,5
520200914,17,7,12,0
520200915,19,21,0,0
520200916,22,14,18,0
520200917,19,8,14,0
520200918,16,4,10,0
520200919,14,0,7,0
520200920,16,3,10,0
520200921,18,3,10,0
520200922,19,4,12,0
520200923,25,7,16,0
520200924,24,8,16,0
520200925,23,12,18,0
520200926,23,12,17,0
520200927,24,16,20,0
520200928,25,14,20,2
520200929,18,12,15,4
520200930,17,8,12,13
520201001,17,7,12,0
520201002,14,6,10,0
520201003,13,2,8,3
520201004,12,5,9,1
520201005,15,7,11,0
520201006,16,6,11,0
520201007,17,7,12,3
520201008,13,2,8,0
520201009,16,0,8,0
520201010,22,7,15,0
520201011,13,4,8,0
520201012,16,7,11,1
520201013,18,7,12,4
520201014,16,6,11,0
520201015,16,9,12,12
520201016,12,1,6,0
520201017,12,-2,5,0
520201018,13,7,10,3
520201019,8,6,7,7
520201020,11,5,8,1
520201021,17,4,11,5
520201022,13,6,9,1
520201023,22,9,16,2
520201024,9,0,5,0
520201025,7,1,4,0
520201026,8,3,6,1
520201027,6,1,3,5
520201028,11,-1,5,0
520201029,10,1,5,0
520201030,4,-5,0,0
520201031,7,-7,0,0
520201101,11,0,6,3
520201102,7,-4,2,0
520201103,8,2,5,0
520201104,16,0,8,0
520201105,17,5,11,0
520201106,18,2,10,0
520201107,18,2,10,0
520201108,18,2,10,0
520201109,19,4,12,0
520201110,20,5,12,0
520201111,19,4,11,0
520201112,9,-2,4,0
520201113,9,0,4,0
520201114,8,-2,3,0
520201115,12,5,8,8
520201116,5,2,4,0
520201117,3,-6,-2,1
520201118,2,-6,-2,0
520201119,15,2,8,0
520201120,15,6,10,0
520201121,6,2,4,0
520201122,2,0,1,5
520201123,3,-1,1,9
520201124,5,0,0,0
520201125,7,1,4,8
520201126,11,6,8,1
520201127,8,5,7,0
520201128,7,2,5,0
520201129,9,-4,2,0
520201130,5,1,3,22
520201201,1,-2,0,1
520201202,3,-4,-1,0
520201203,5,-5,0,1
520201204,3,-2,1,12
520201205,1,-5,-2,0
520201206,-1,-6,-3,0
520201207,-2,-8,-5,0
520201208,2,-8,-3,0
520201209,3,0,2,8
520201210,4,-3,1,0
520201211,8,-3,3,0
520201212,8,3,6,6
520201213,7,-1,3,0
520201214,2,-3,-1,0
520201215,-3,-9,-6,0
520201216,-7,-11,-9,0
520201217,-3,-10,-7,0
520201218,-3,-12,-7,0
520201219,9,-9,0,2
520201220,4,2,3,2
520201221,4,-5,-1,0
520201222,3,-2,1,0
520201223,7,-1,3,1
520201224,9,-1,4,14
520201225,-1,-5,-3,0
520201226,-2,-5,-4,0
520201227,2,-4,-1,2
520201228,5,-3,1,8
520201229,-1,-7,-4,0
520201230,5,-5,0,5
520201231,2,-5,-1,0
520210101,2,-6,-2,2
520210102,1,-4,-2,8
520210103,1,-4,-2,3
520210104,0,-5,-3,0
520210105,1,-1,0,0
520210106,1,-1,0,0
520210107,-1,-8,-4,0
520210108,-4,-10,-7,0
520210109,3,-5,-1,0
520210110,1,-7,-3,0
520210111,1,-8,-4,0
520210112,-1,-2,-1,0
520210113,3,-1,1,0
520210114,5,0,2,0
520210115,6,1,3,6
520210116,5,-1,2,0
520210117,3,-3,0,0
520210118,1,-5,-2,0
520210119,2,-3,-1,0
520210120,-1,-9,-5,0
520210121,3,-1,1,0
520210122,2,-10,-4,0
520210123,-6,-14,-10,0
520210124,-4,-12,-8,0
520210125,2,-6,-2,0
520210126,-2,-6,-4,0
520210127,-4,-11,-8,0
520210128,-8,-15,-12,0
520210129,-9,-16,-12,0
520210130,-4,-19,-12,0
520210131,-5,-14,-10,0
520210201,-4,-12,-8,0
520210202,1,-11,-5,0
520210203,1,-9,-4,0
520210204,5,-7,-1,0
520210205,2,-7,-2,7
520210206,-6,-8,-7,0
520210207,-5,-13,-9,0
520210208,-6,-14,-10,0
520210209,-3,-10,-7,0
520210210,-4,-14,-9,0
520210211,-5,-12,-8,0
520210212,-8,-15,-12,0
520210213,-9,-14,-12,0
520210214,-3,-14,-9,0
520210215,-4,-8,-6,0
520210216,-7,-17,-12,0
520210217,-3,-22,-12,0
520210218,-3,-8,-6,0
520210219,-3,-14,-9,1
520210220,-2,-16,-9,0
520210221,-1,-17,-9,0
520210222,3,-1,1,11
520210223,4,0,2,2
520210224,7,-4,2,0
520210225,0,-4,-2,0
520210226,3,-9,-3,0
520210227,6,-4,1,6
520210228,5,-4,0,2
520210301,4,-13,-5,0
520210302,0,-15,-7,0
520210303,7,-1,3,0
520210304,0,-9,-5,0
520210305,0,-11,-6,0
