220200407,14.1,4.1,0,6
220200408,13.9,5.5,0,1.8
220200409,9.3,0.9,0,9
220200410,7.6,0.1,0,0
220200411,9.4,-2.1,0,0
220200412,13.7,3.9,0,0.6
220200413,14.8,2,0,12.8
220200414,7,-3.2,0,0
220200415,4.4,-4.8,0,0
220200416,4.9,-4.8,0,0
220200417,6.6,-2.6,0,0
220200418,11.3,-3,0,0
220200419,13.6,-1.5,0,0.4
220200420,6.9,-3.6,0,0
220200421,8.1,-2.4,0,1
220200422,6.2,-2.7,0,0
220200423,6.1,-1.7,0,0
220200424,10.4,3.8,0,0
220200425,13.8,-0.7,0,0
220200426,11.2,5.9,0,2
220200427,14.3,3.4,0,0
220200428,13.3,7.3,0,0
220200429,14.2,7.9,0,1
220200430,14.2,9.3,0,6.2
220200501,15.7,7,0,1.2
220200502,15.6,5.6,0,0.6
220200503,21,6.6,0,0
220200504,11.4,1.8,0,0
220200505,11.4,-0.7,0,0
220200506,12.8,2.6,0,0
220200507,13.6,1.1,0,0.4
220200508,4.8,-3.1,0,0
220200509,6.8,-4.7,0,0.4
220200510,8.2,-1.4,0,0.4
220200511,7.8,-1.7,0,7.2
220200512,8.6,-3.8,0,0
220200513,12.8,-3,0,0
220200514,13.2,5.9,0,3.4
220200515,19.1,7.7,0,3.4
220200516,16.9,7.5,0,0
220200517,16.3,7.3,0,2
220200518,15.2,11.2,0,10.8
220200519,17.1,12.4,0,0
220200520,19.2,9.6,0,0
220200521,20.7,7.5,0,0
220200522,23.9,9.6,0,0
220200523,24.9,12.7,0,0
220200524,25.9,15.2,0,0.4
220200525,30.3,18.4,0,0
220200526,31,16.4,0,0
220200527,28.4,19.1,0,0
220200528,22.8,18.1,0,6.6
220200529,25.7,11.1,0,6.2
220200530,18.7,8,0,0
220200531,16.3,6.6,0,0.2
220200601,23.7,7.9,0,0
220200602,27.2,12.9,0,10.4
220200603,27.4,13.4,0,5.4
220200604,30,15.6,0,0
220200605,28.3,17,0,2.6
220200606,26.1,13.9,0,0
220200607,20.9,11.1,0,0
220200608,22.8,10,0,0
220200609,31.6,15.6,0,0
220200610,32.1,16.9,0,24.4
220200611,24.3,15.4,0,0
220200612,17.9,9.2,0,0
220200613,18.7,8,0,0
220200614,17.6,8.2,0,0
220200615,21,8.9,0,0
220200616,24.4,9.7,0,0
220200617,27.5,12.6,0,0
220200618,29.3,15.3,0,0
220200619,29.7,17.6,0,0
220200620,30.6,18.9,0,0
220200621,30.8,19.1,0,0
220200622,30.3,19.6,0,0.2
220200623,25.5,17.5,0,4
220200624,23.4,15.3,0,0
220200625,26.9,10.9,0,0
220200626,30.2,14.7,0,0
220200627,29.4,19.1,0,2.8
220200628,29.3,17.3,0,0
220200629,32.1,18.8,0,0
220200630,27.5,19.2,0,0
220200701,29.9,18.9,0,0
220200702,35.5,21.1,0,0
220200703,32.4,22.3,0,0
220200704,32,20.2,0,0
220200705,34,18.5,0,0
220200706,31.3,20.6,0,0
220200707,34,21.6,0,0
220200708,34.6,22.2,0,6.2
220200709,34.3,22.5,0,0
220200710,32.3,20.6,0,16.6
220200711,28.4,20.1,0,21
220200712,27.9,18.2,0,0
220200713,25.3,18,0,1
220200714,26.8,17.4,0,0
220200715,28.2,18.4,0,0
220200716,25.6,21.7,0,2.8
220200717,31.4,20.1,0,0
220200718,33.2,20.1,0,0
220200719,31.2,21.9,0,9
220200720,29.6,17.8,0,0
220200721,26.2,15.3,0,0
220200722,26.7,20.2,0,9.6
220200723,27.6,18.4,0,0
220200724,27.6,17.6,0,0
220200725,30,17.8,0,0
220200726,33.5,19.6,0,0
220200727,32.7,21.8,0,0.8
220200728,31.1,17.5,0,0
220200729,30.7,19.5,0,0.6
220200730,28.1,16.9,0,0
220200731,28.8,18.1,0,0
220200801,30,18.7,0,3.8
220200802,28.4,19.5,0,37
220200803,24.9,17.1,0,26.8
220200804,24.6,17.7,0,10.4
220200805,23.9,14.2,0,0
220200806,23.9,13.3,0,0
220200807,25.6,14.5,0,0
220200808,27.1,15.9,0,0
220200809,30.6,20.4,0,0
220200810,32.1,21.8,0,0
220200811,28.9,15.6,0,0
220200812,29.8,15.1,0,0
220200813,28.9,19,0,0
220200814,28.6,20.8,0,0
220200815,27.9,17.1,0,0
220200816,25.8,18.5,0,1
220200817,27.4,15,0,4.8
220200818,25,14.1,0,0.8
220200819,23.7,11.3,0,0
220200820,27.6,11,0,0
220200821,30.6,17.4,0,0
220200822,31.1,18.9,0,0
220200823,31.7,18.4,0,0
220200824,32.7,20.4,0,0
220200825,28,17,0,0
220200826,21.2,14.1,0,4.4
220200827,30.2,17.9,0,0
220200828,24,16.7,0,0.2
220200829,27,16.2,0,1.8
220200830,23.7,13.9,0,0
220200831,25.2,14.5,0,0
220200901,28.1,18.6,0,10.4
220200902,28.3,17.8,0,1.6
220200903,28.6,14.9,0,2
220200904,23,12.4,0,0.2
220200905,21.1,11.5,0,0
220200906,22,9.4,0,0
220200907,25.2,15.6,0,5.2
220200908,16.5,14.4,0,0
220200909,18.5,13.6,0,0
220200910,19.8,13,0,0
220200911,17.6,11.6,0,0
220200912,21.4,10.4,0,0
220200913,26.1,13.8,0,3.8
220200914,17.5,6.7,0,0
220200915,19.8,5,0,0
220200916,25.4,14.1,0,0
220200917,19.2,7.5,0,0
220200918,15.9,5.3,0,0
220200919,14.4,3.1,0,0
220200920,16.8,9.1,0,0
220200921,19.5,4.1,0,0
220200922,21.5,6.7,0,0
220200923,27.6,12.2,0,0
220200924,25.1,11.8,0,2
220200925,24.4,14.1,0,0
220200926,25.9,12,0,0
220200927,27.2,19.6,0,0
220200928,26.7,14.7,0,8.4
220200929,19,12.8,0,2.2
220200930,19,10.1,0,5
220201001,17.9,8.3,0,0
220201002,15.5,5.5,0,0
220201003,13,3.3,0,4
220201004,11.4,5.7,0,3.2
220201005,15.1,7.2,0,0
220201006,19.5,7.8,0,0
220201007,18.5,9.2,0,2.6
220201008,16.5,5.3,0,0.8
220201009,18.3,2.8,0,0
220201010,22.1,7.8,0,0.4
220201011,11.7,5.4,0,0
220201012,16.4,7.6,0,0.2
220201013,18,10.1,0,7.8
220201014,17.4,6.3,0,0
220201015,17.2,6.9,0,11.6
220201016,12.2,2.6,0,0
220201017,13.5,2.6,0,0
220201018,14.2,6.3,0,2
220201019,8.1,5.9,0,8.6
220201020,11.5,6,0,1.2
220201021,17.2,7.1,0,5
220201022,12.3,8.5,0,2
220201023,24.7,8.2,0,2.6
220201024,8.4,2.6,0,0
220201025,6.4,1.8,0,0
220201026,8.1,2.4,0,1.6
220201027,7.3,1.5,0,5.2
220201028,11.8,2.4,0,0
220201029,10.8,2.1,0,1.6
220201030,2.3,-4.3,0,0
220201031,6.7,-5.4,0,0
220201101,11.2,0,1,3.6
220201102,7.2,-2.1,0,0
220201103,7.1,3.8,0,0
220201104,19.6,1.8,0,0
220201105,19.2,11.4,0,0
220201106,20.8,9.1,0,0
220201107,21,9.4,0,0
220201108,20.1,6.2,0,0
220201109,19.5,6.9,0,0
220201110,24.3,7.8,0,0
220201111,18.2,5.5,0,0.6
220201112,9.8,3.7,0,0
220201113,9,3.3,0,0
220201114,7.6,0.1,0,0
220201115,13.2,3.1,0,10.4
220201116,4.1,1.1,0,0.2
220201117,3,-5.4,0,0.6
220201118,1.5,-6.2,0,0
220201119,15,1.5,0,0
220201120,17.8,6.1,0,0
220201121,6,0.3,0,0
220201122,1.9,-1,7,19.4
220201123,3.5,-4.2,17,0
220201124,2.1,-1.7,11,1
220201125,8.3,1.3,8,6.8
220201126,11.9,6.6,0,1.2
220201127,7.8,4.9,0,0
220201128,7,1.8,0,0
220201129,10.8,0.7,0,0
220201130,5.5,-0.9,1,22
220201201,-0.1,-2.2,9,8.4
220201202,3.8,-1.4,11,1
220201203,4.1,-1.5,5,0
220201204,3.4,-0.2,0,3.6
220201205,1.7,-4.5,0,0
220201206,0.7,-6.3,0,0
220201207,1,-6.3,0,0
220201208,1.9,-6.7,0,0
220201209,4.4,0.1,4,4
220201210,5.9,0.9,0,0
220201211,9.4,0.8,0,0
220201212,9.1,3.4,0,8
220201213,5.1,-0.6,0,0
220201214,1.7,-2.5,0,0
220201215,-2.4,-7.7,0,0.2
220201216,-5.6,-8.7,0,1.4
220201217,-2.7,-8,2,0.6
220201218,-1.3,-9.7,0,0
220201219,2.5,-2,0,2.2
220201220,5,-0.4,0,1.2
220201221,4.3,-1.3,0,0.2
220201222,2.7,-0.8,0,0
220201223,6.3,0.5,0,1.8
220201224,9.6,-2.8,1,12.4
220201225,-0.4,-5.4,11,8
220201226,-2.5,-5.5,16,1.6
220201227,2.5,-3.7,15,1
220201228,4.4,-3.6,5,5.2
220201229,-1.2,-5.6,2,0
220201230,5.1,-3.7,4,3.2
220201231,1.5,-3,1,0
220210101,1.6,-4.1,1,8
220210102,1.2,-2.5,7,6.8
220210103,1.1,-0.8,4,1.6
220210104,1.1,-0.8,2,0
220210105,1,-0.1,2,0.2
220210106,2,-1.2,2,0.2
220210107,-0.6,-7.1,2,0
220210108,-3.5,-9.3,2,0
220210109,3.3,-4.3,2,0
220210110,1.9,-5.6,2,0
220210111,0.2,-6.1,2,0
220210112,-1.2,-2.1,1,0
220210113,3.1,-1.4,1,0
220210114,4.6,-0.8,1,0
220210115,5.6,1.2,0,5
220210116,4.7,-2.6,0,0
220210117,4.2,-2.7,0,0.6
220210118,0.9,-4.6,0,0
